tweet_id,text,airline_sentiment
570035728832446465,@united Can you please follow for a Dm on a missing bag?,negative
569868201720287232,@AmericanAir I've witnessed a manager named Denise yell at 2 different customers with my same issue. #rude,negative
569645522363011072,@JetBlue Is that a guarantee? We'll see about that tomorrow morning when I have to fight for a seat.,neutral
567737653118779392,@SouthwestAir and thanks!,positive
569075352888176640,"@united Friend stuck in bus on runway at PEK with two small kids no customer service, no explanation, kids crying, awful service.",negative
569222729125253121,@SouthwestAir fortunately didn't have to. The flight took off on time.,neutral
570061827100422144,@usairways that wasn't the issue. Someone finally helped on the phone. Now theres a website error that won't let me process my request. SMH,negative
570240764812378112,@AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you 😄,positive
569296356143050754,@united congratulations united. Fail again. Sky at a gate with a plane full of people waiting on 2. Weather gets worse now we can't leave.,negative
569642989515112448,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,negative
569771576528220161,@AmericanAir No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,negative
570229557740969984,"@AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes, last update was 35 min ago.",positive
569227063300718593,"@SouthwestAir can u follow so I can DM a confirmation number I need confirmed to Cancelled Flight?
I will call to confirm Monday for refund",neutral
569939265154617344,@JetBlue which type plane is flt 1065 from bos to rsw?,neutral
569248084934443010,@JetBlue I would like to send an email to Lost and Found at JetBlue JFK; I spoke to them this morning but cannot drive their today.,negative
570208640520622080,@USAirways why aren't you updating flight status/delays?,negative
568218462281183232,@JetBlue sure thing!,neutral
567775864679456768,"@JetBlue do they have to depart from Washington, D.C.??",neutral
569301951478935553,@united Yes. About an hour after landing.,neutral
568492370821562368,@USAirways Some of my 4 kids are anxious. Husband and I can't sit with all 4 with current setup. No warning that our 6 seats changed.,negative
569641259826061312,@AmericanAir You've now put me on a BA flight - can I get access for 2 for the lounge? Been at ORD for 11.5 hrs now and still have 5 to go.,negative
568486216464785408,@united Hi if a premium ec upgrade was paid for &amp; then a mileage BF upgrade done is the prem Eco upgrade fare refunded?,neutral
570007685367799808,@JetBlue SHUT THE DOOR ON YOUR WAY OUT. 🙅,neutral
568082658741215235,@united JH: going to process my refund for wifi. its asking for a receipt #? I never received an email- you guys just whacked my credit card,negative
567769879759962112,@JetBlue I will. I love flying with you all. Great service.,positive
567782895306412032,@united Sure did! Only waited about 15min. Yay!,positive
569601332040089600,@AmericanAir how realistic is it to make an 80 minute domestic to international transfer at JFK for a non US citizen?,neutral
569259238989688833,@SouthwestAir - holding us hostage for about an hour with no updates if they are taking us to NY or not. What's going @southwestair,negative
570306662575300611,@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,neutral
570021128032407552,@SouthwestAir I am genuinely surprised you all don't upgrade people when you Cancelled Flight their flights or at least put them in a comparable spot,negative
569658168097292288,@USAirways you guys have to be the worst. We are flying into Philadelphia and have only two jetways available for an on time plane.#pisspoor,negative
568513007849840640,@united pleasantly surprised with quality of service and flight.Flew LGA-CLE-DEN. Friendly crew. Love the concept of #byod #worksnicely,positive
567830627219939328,@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.,negative
567924107183915009,@united you guys have such big hearts.. keep up the good work,positive
567895584625020928,"@united That made me so mad, but then I called the bag number, and that person was helpful and told me where the bag really was. (2/2)",positive
568934521506107392,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks",negative
568823897967034368,"@USAirways awesome! And yes, @UpInAirClaire is!",positive
569459618881019905,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,neutral
570269103648350208,@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!,negative
568210563991363584,@united i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed,negative
568458513636134913,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,negative
567886422826307585,@SouthwestAir My luggage has still not been found. Luggage is not scanned until final destination. So no way of knowing where it is!,negative
569893723091238912,@AmericanAir the most stressful morning and still had to pay to check a bag. LAX is a madhouse with a lot of angry customers. Yikes,negative
569681786860654592,@AmericanAir won't answer the reservation line!  Nice service.  We may be stuck...,negative
569799181394538496,@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,neutral
569208480793567233,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",positive
569634318349246464,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,negative
568240100934426624,“@JetBlue: @KyleComer_ JetBlue reLate Flightd this time? ;)” no... But why won't school be Cancelled Flighted? it's very cold out,neutral
570101670882840576,@united you are offering us 8 rooms for 32 people #FAIL,negative
569692835907129345,"@USAirways What is with your lost &amp; found.  My wife lost her phone in Philly, &amp; followed your web instructions to call an 800#.  No answer.",negative
569989291188695040,@united i need it there before she lands so she can have the EWR baggage claim file to have it sent but the employee has not droppeditoffyet,negative
567848171155496960,@JetBlue ticket issued whilst delivering your customers.,negative
568834026317832193,@USAirways yes but lost a whole day.  Frustrating!!  #poor customer service,negative
567893201719156736,@VirginAmerica That's classy.,positive
568722339833126912,"@united 2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. Not cool!!!",negative
568493806414381058,@united how's my refund coming along??,negative
570063451143462913,@AmericanAir I've just received the ticket. Thank you for your help,positive
569559734199721984,@united Hi there bag ID is UA6016053916 can you update me and explain why is occurred when I arrived 4 hours before flight!,negative
568140628959358976,@SouthwestAir @love_dragonss lol I'm sorry I'm just seeing this now but LAUREN OH MY GOD AHHHH,positive
568916213130096640,@united - sitting in seat 10D on a flight back from Vegas to Chicago.  Someone left a folder that looks important in the seat pocket. (1/2),neutral
568807451249627136,@SouthwestAir THANK YOU SO MUCH YOURE AMAZING IM GOING TO CRY OMG,positive
568253266456395776,@JetBlue Flight 1951. Bags haven't come and we landed 30 minutes ago.,negative
570068393736302594,Keep it up :) @AmericanAir,positive
569974656653877248,@SouthwestAir: grrrrrr I need a flight there first! Maybe for my bday next month...,neutral
568004984937287680,"@USAirways lack of communication with other offices, the customer, &amp; yall never update ur systems. U guys are 2 established 4 this mess",negative
569724705063596032,@united does asap mean two hours worth of delay and a return to the terminal to count the luggage a third time? #gottogetbetter,negative
569638835539349504,@USAirways what's going on in CLT?,neutral
569645065792069632,@united can Cancelled Flight my flight anytime if this is where they keep me for the night.. http://t.co/avRTOWTyzk,positive
569575780864241664,@USAirways UR employee named VAN @ ticket counter in #Philadelphia. EXTREMELY RUDE! a Father trying to get home to sick kid missed flight.,negative
568066302818058240,@SouthwestAir Hi! Just got my TSA pre-check # &amp; put it in my acct. But it's not on my boarding pass for a flight this p.m.Can it be updated?,negative
569334635227820032,@SouthwestAir my flight was Cancelled Flighted for tomorrow and hold times are long can I Cancelled Flight a leg with you?,negative
568802396907835393,@VirginAmerica happy to spend the day together. Let's do this!,positive
569936252977451008,@JetBlue but Virgin has wifi 👀,neutral
569597328522387456,@USAirways this is how concerned your gate attendants at C26 are this afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj,negative
569523635171405824,@USAirways at least they make you run so you want yo buy this fresh diet coke...nice bizness plan. Its all about marketing right?,neutral
569327664919498752,@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it.,negative
569209016276004864,@SouthwestAir follow for a DM please. Need to confirm a Cancelled Flighted reservation,neutral
569593694963310593,@AmericanAir @ShannonBloom Where's my DM? Where's my voucher? Who's paying my $70 cab and my $50 car back to JFK tomorrow?,negative
569577794910490624,"@JetBlue Yoga it is. TV service seems to be down though :-(
I look forward to that do much!",negative
569959415433965569,@USAirways I get some bs from a guy at the door says door closes 10 minutes before it backs out. Yet I know for a fact it was 5 people short,negative
570033000777457664,@AmericanAir are flights from Pensacola fl delayed flight 3670,neutral
568138172133183488,"@USAirways Priorities should have been made. Considering a pending snow storm, why delay a flight for an hour &amp; a half? I'd like an answer.",negative
569976628220182529,@AmericanAir finally at final destination but not w/o extra significant travel expenses &amp; missed work. How can you resolve this experience?,negative
570087022292905985,@americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3,positive
569464183374385152,@USAirways 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!,negative
568603024320434176,@JetBlue the departure time keeps getting Late Flightr.  I'll be lucky if I'm home by 3am,negative
568273310347165696,@USAirways Will do :),positive
568738229274464256,@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.,positive
568986700984283136,@united awesome thank you very much for the help,positive
569942703494070272,"""LOL you guys are so on it"" - me, had this been 4 months ago...“@JetBlue: Our fleet's on fleek. http://t.co/LYcARlTFHl”",positive
569683183161233408,"@AmericanAir You should be more timely with bags that missed a flight, people need their undies the next morning!",negative
570066175008350208,“@JetBlue: Our fleet's on fleek. http://t.co/Vxn2J36M7V” this happened,neutral
569910971222892545,"@USAirways Another twist in the plot. Took off from Miami, then had to return due to a unsecured cargo door. most stressful vacation ever.",negative
569948314948530177,@AmericanAir well you spelled my name wrong.,neutral
568840506148573186,@JetBlue i love this song &lt;3 thanks @JetBlue,positive
570011341483843584,@VirginAmerica  DREAM http://t.co/oA2dRfAoQ2 http://t.co/lWWdAc2kHx,neutral
570305051819941889,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",neutral
570246695595999232,@SouthwestAir ok thank you  i hope  so too,positive
570279812922789888,"@SouthwestAir my flight at BWI is delayed and I will miss my flight in Denver, is there a way to find out if they will hold the plane?",neutral
568636400419151873,@JetBlue thanks for the help,neutral
570295981985681409,@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now,negative
570249864841285632,@SouthwestAir Customer Centricity is knowing people #ANAMarketers,positive
568078069568839680,@SouthwestAir your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL,negative
570304244001193984,@USAirways Been stuck for 40+ minutes due to lavatory issues. No beverages. No snacks. No customer service. Flt 645 to PHO... #fail #refund,negative
567768484612816896,"@SouthwestAir  Tried to DM you, it won't let me as it says you are not following me.",neutral
570265542025719808,@united mobile apps need construction from the ground up for each OS category.  It's expensive to get right .,negative
568132912761208832,@JetBlue When I checked yesterday it looked like it did. Did something change?,neutral
569970865607090176,"@SouthwestAir 10+ people pre boarded
Only 1 needed a wheel chair off the plane... Was NOT the case boarding",negative
568672467889176577,"@united thanks, I'm booked. Just spent an extra 7 hrs in the TEN w/ no explanation. Now flying middle seat to CHAR instead of Memphis.",negative
568768874037915648,@SouthwestAir I would love to go to the #DestinationDragons @ImagineDragons show tomorrow in Utah at @VelourLive! I've been trying so hard.,neutral
568384147464568834,@USAirways i hate you,negative
569811246096064512,@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy,negative
569105159764242433,@united never fails to have delayed flights 😡,negative
569903120781852672,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,negative
569710627649761282,@united your worker told us not to call because we'd be talking to someone in Thailand...,negative
569909655813500928,@united it won't help...been there done that.,negative
567733656106459136,"@SouthwestAir been on hold for over an hour.....not cool, you guys.",negative
568511969335984128,@united Rude grouchy agent at Dulles check-in just got my 19 hour trip off to a lousy start. He needs a nap or something.,negative
568159483786084352,@USAirways @FAANews how can I be stuck on a plane due to snow in Boston when it's not actually snowing in Boston?  Usair flight 2218 #US2218,negative
570001418825949185,@AmericanAir @Rizzilient I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days,negative
567801274293563393,@USAirways I have been rebooked but It has been handled very unprofessionally. Cancelled Flightations happen but the disorganization is uncalled for.,negative
569261347688607744,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",positive
569993494715977728,@AmericanAir but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul,negative
569871932251729920,"@USAirways There is nothing on my USAir CC at this point, but the email stated I would be charged.  Thanks for the reply.",neutral
569926674353160192,“@JetBlue: Our fleet's on fleek. http://t.co/H11jglw74L”ayyy 😎,neutral
569329014826864640,@SouthwestAir why was flight 4199 out of Boston tmrw @ 1230 Cancelled Flightled?,negative
569667246026416130,@SouthwestAir got mine!  Just in time for the wife and my 15th anniversary!,positive
570276377401827329,@united rude rude,negative
569732365968404480,@AmericanAir sounding like they just got bitch-slapped by @juliasinton948,negative
569006044782800896,@united lax29108m make it happen please else on a cruise with no luggage tomorrow,negative
570183702224834560,@united kudos for not Cancelled Flightling flights from DFW this morning.   United usually first to panic...,positive
568995277580996609,@USAirways -doing best??? Think not. Lousy way to run an airline. Why no online way to connect? You be on hold for 2hrs &amp; then zip,negative
570267241046020096,@AmericanAir Nice to read it! Thank you very much!,positive
569665258605842434,"@united I understand the intention, but it pales in comparison to a day of lost wages for both my wife and I because of the delay.",negative
567772219549478912,@SouthwestAir thanks I think we've got it figured out,positive
567888186967470080,@SouthwestAir this was the 3rd Cancelled Flightlation in 2 days due to weather in Nashville. 3 trips to the airport. Each time communicated Late Flight by SW,negative
570076113453518848,@SouthwestAir making me miss #TheBachelor right now #wah,negative
570267902726803456,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,negative
570260294846451712,"@united well, you can't fix me missing my buddies 30th bday because of negligence but you can attempt to make up for it.",negative
567795026307325952,@JetBlue thanks for the upgrade😉!! so far so good. #KeepItUp http://t.co/BKmfeY7QOL,positive
569588473050611712,@AmericanAir Thanks! He is.,positive
570280225625362432,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",negative
570078673090408448,@AmericanAir It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?,negative
569310328862830592,@JetBlue Re: Flight 8088 SXM&gt;JFK what time does bus leave hotel on Feb 22?  Mass confusion here.,neutral
568481017876623360,"@SouthwestAir your A-list program is a complete JOKE! Your company does not value loyal customers.Time to look for another ""go-to"" airliner",negative
569630885450002432,@AmericanAir TY Can you confirm or deny if AA953 left JFK? I want to figure out if more delays are in store. Internet giving different info.,negative
569714918951391232,@AmericanAir can you take care @Cowboycerrone please.  Thanks,neutral
570076673162543104,“@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”haa man,neutral
568452676452806656,"@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift",neutral
569475092582789120,@united is 4:30am and I am in the customer service line trying not to scream. #epicfailunited,negative
567873087108161536,@JetBlue I have the emails that they are on their way,neutral
570042013908914176,@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime,negative
569241970662645762,@USAirways you guys straight up suck ass,negative
568422177571258368,"@USAirways My booked seat ended up being the last row which was labeled ""do no occupy"" had to play musical chairs for 30 mins. Unacceptable",negative
569635479383085056,@USAirways after a crappy flight due to delays and rude staff members I'm happy to report after paying $25 to check my luggage it's ruined,negative
569621412325023744,@USAirways I left an item on plane BOS-PHL on Friday.  I've called PHL US Airways # &amp; left 6 msgs. No return call what to do at this point.,negative
568173151798108161,"@USAirways that's understandable, my issue is with creating a new flight without the personnel to do it...I changed my plans to accommodate",negative
570273378403102720,@JetBlue flight 462 to Boston delayed due to weather in Tampa?,neutral
569471541554978817,"@united 2100$ ticket,12h biz trvl,no wifi.Missed con flt,next one#24h,missed meeting,7$ food voucher,hotel chkout#12,flt#5,no wifi#hotel",negative
570176104541122561,@AmericanAir merged airlines do not work for FF programs. Very frustrating and the gate agents are to busy pouting to care. #AttitudeIssues,negative
569343781092401152,@JetBlue can you let me know status of flight #454 PBI-JFK delayed 2.5hours now on board problem with hatch..,negative
568874741249007616,@united the passengers waited inside the flight on the runway and returned back in o gate that should not count as a valid journey,negative
570284482588246016,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",negative
570079290953486338,"@AmericanAir Great, then tell me how you will fix it? @Suntimes @WSJ @latimes @nytimes #media #filmcrew #photography #cameragear",negative
569682277111889920,"@JetBlue even tho the extra 5 lbs are still going on the plane, just as a carry on. Where is the sense? What do you say to fat people?",negative
569600137296633856,@AmericanAir Thank you.....you do the same!!,positive
568762393083449345,@USAirways #428 delayed due to #frozentoilet #medicalissue #mechanicalissue #dispatchissue We've heard it all! #LetsGo,negative
569883285989531649,@USAirways @AmericanAir 28 hours Late Flightr still no email. work supervisor needs documentation to approve last minute vacation day request,negative
568635298759860226,@JetBlue on your 1503 flight JFK to PR. They got the doors open on this frigid temperature. #icyflight,negative
568957488021827585,"@SouthwestAir Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, I still prefer Southwest. 👍",positive
569395649310883840,@united why don't you allow families with small children to board first anymore? Our next flight will be on another airline...,negative
567811918711504896,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory.",neutral
568760785113120768,@SouthwestAir hello. my flight is Cancelled Flightled for #destinationdragons and no one at your desk at KCI knows what the fuck is happening!!!!!!!!,negative
569277512892551168,@SouthwestAir Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome.,positive
569633482915209216,"@AmericanAir complt incompetence on flt 295.Lav delay from a pln that lnded last nite, no internet and poor svc. Not what I expect from u.",negative
569150031216779266,@united terrible service for military members and their families. #ridiculous #UnitedAirlines,negative
568494498361294848,@SouthwestAir Thank you. Great tool,positive
569661321744134144,@AmericanAir big surprise flight 2330 is delayed. Hopefully not for 6 hours like our flight here.  Thanks again for a sleepless night.,negative
567805176388788224,@united you're just using automated  responses and don't have the decency to actually care/respond,negative
568202174917976064,@united just dropped bags at Newark. Your desk guy was the rudest customer facing person I have met. Even my two children were shocked!,negative
568758807418896385,@united #FirstClass to #London on my way to #LondonFashionWeek #LFW15 👠🇬🇧👠🇬🇧👠🇬🇧,positive
569604507405037569,"@JetBlue flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit together, but no option when checking in.",negative
568559216912416768,@SouthwestAir you're going to compensate us for the two plane changes in Atlanta right?,neutral
569378165610524672,@JetBlue I know you guys are super busy but is flight 1222 an a320 or e190?,neutral
569624788244828160,"@SouthwestAir Sort of, but I'm arriving a day Late Flight and have to incur overnight costs in a connecting city. Not cool at all...",negative
568677317590937600,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in Late Flight. :(",negative
569483642931691520,@SouthwestAir do you ever reinstate Cancelled Flighted flights?,negative
569928540004753409,@USAirways nice try at the gate making traveler after traveler put bags in the size guide because you oversold.  Sorry #minefits,negative
567811376686637056,@united They couldn't get me first class on any of their flights so I just rebooked myself.,negative
568893072001646592,@united or us air: http://t.co/Eis9hcNPrO,neutral
569596445680115712,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,positive
569686602940858368,@USAirways why the hell did you overbook a plane when you knew people actually had seat assignments. #inept #uncaring #piss poorplanning,negative
569197910895812608,@SouthwestAir any official word whether flight 3403 from BWI to Manchester is Cancelled Flightled? I've got an 8hr drive in snow if it is 😢,neutral
570002083832733696,"@AmericanAir I'd just like to know where my bag is, when I'll get it and why I don't have it already. No accountability from Cust Service.",negative
569347552484728832,@USAirways @PHLAirport flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!,negative
567735983370539008,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,negative
569830322357084160,"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday.",negative
569948212607393792,Welllllll.... RT @JetBlue: Our fleet's on fleek. http://t.co/dHHomG2kiX,neutral
567728227465310208,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,neutral
568879046215520256,@SouthwestAir and this asshole cut in front of me. Your system blows. http://t.co/7ujt8VTCpa,negative
570082431304392704,"@USAirways charged my card 11 times for one airline ticket, now card is on security hold",negative
569735461033213952,@AmericanAir have been waiting over THREE hours to talk to someone to rebook a flight due to weather. does call back service actually work??,negative
569208488217485312,"@SouthwestAir He is going to file a formal complaint, this should have never happened. Please direct us to the right department.",negative
569055189988024320,@united @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.,neutral
568186047659507712,"@united, Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",neutral
570033624306708481,@AmericanAir Absolutely!,positive
568103618500530176,@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport http://t.co/Q9bYn9pCTf,neutral
569926659219922944,@JetBlue  hahah 😂👌👌👌 love flying jet blue tho!! http://t.co/7VeE44MACM,positive
568216414957408256,@SouthwestAir Thnx. Hopefully it's just on the nxt flight up. I've got 3 shows this wknd. Worst case I'll just turn my sweatshirt inside out,negative
568220625648672768,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,negative
569935215654600705,@united go to hell,negative
569652584761462784,"@SouthwestAir should get their shit together before they owe my $2,000 for my bag.",negative
568841631585021952,@united 3 times my flight has been delayed and I miss my next flight. This time you've lost my baggage. No clean clothes. $337 flight. Thx!,negative
570097527841693697,@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌,positive
569880364811837441,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",negative
568303933774532608,"@united : Unhappy with United's service?

Read Ralph Nader's open letter to UAL's CEO.

Leave a comment or RT.

http://t.co/O0745APIau",negative
567758165287002112,@SouthwestAir RDU flights expected to be ok this afternoon and tonight?,neutral
569523240252661760,@USAirways @AmericanAir any help regarding flights out of KPHL would be much appreciated,neutral
568194265022648320,@USAirways Cant help but be frustrated after an hour call with u ends up with a disconnection and no answers especially as div pref member.,negative
568649837610037248,@united I think we both have the same status (nothing). I think there was a bug in your search system.,negative
568212521657737216,@united hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?,neutral
569923221341908992,@AmericanAir ...why would you sell seats for a 7 hour flight with half of the legroom occupied by an escape raft? http://t.co/DTHEyOFXrB,negative
569900699988860928,@SouthwestAir thank you for great customer service. Trying to make it to San Antonio and your staff and alerts have been helpful. Boo ice!,positive
570083021099032576,"@USAirways Houston hub Aa T. Employee the bag is not here, It made it to Pa before me! Oops not your problem http://t.co/Uld0hWFkfo",negative
568826215089475584,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help,negative
570271574462369793,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",positive
567789749013086208,"@SouthwestAir thanks for the reply, something is off with the phones becuz after 2 dropped calls at 2 hours on hold, I got through on 1 ring",positive
569828681297870848,@AmericanAir POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!,negative
569068027917922304,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,neutral
567772565956222976,@JetBlue @KyleJudah new stroller. The travel credit doesn't help cover the cost of a new stroller. Your crew ruined it and therefore should,negative
569740392372895745,"@AmericanAir Finally got a call from AA, but it was an automated voice that hung up on me! I called back &amp; it says it'll be 2 more hours.",negative
569964582606934016,@united Can't leave the Tarmac ..united's gate agent cannot agree on a head count. 20 min now counting a 100 people max #epicfailunited,negative
568179591480811521,@united thanks! Makes sense. Just annoying that it can't be determined better.,negative
568243352258236416,"@SouthwestAir if a passngr requires wheelchair to gt on plane then sits in an exit row, wld they b physically capable to help in emergency?",neutral
567832153670705152,@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791.,positive
569629228225859584,@united you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?,neutral
569459455273897984,@USAirways have you ever lost luggage with an infant and a 4 year old? Then customer service never answered the phone. I've tried all night.,negative
567832862130577408,@USAirways ticket couldnt be used bc unable to get to departing dest (RSW) bc of blizzard in BOS. Told only way to use credit is $200 fine,negative
569638479157723136,@USAirways So any ideas when the IT Geeks will plug in the servers so 639 can be on its way to PHX?,neutral
568092209368719360,@united on your website it says 10 days. Its been 16 and counting.,negative
568178085415092226,@USAirways just lost a faithful customer.,negative
568122723915862016,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,neutral
568386017037672448,"@USAirways btw, not upset at usaiways, promise.",neutral
567823564167192576,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",positive
569702009751916544,@USAirways @PeterPiatetsky Ummmm I think US Air's computers@were@down for hours - my flight is 3 hours Late Flight.,negative
569989034501500928,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,negative
570027786053636096,@SouthwestAir Should be a way to give voice to customers who pay for services that are not satisfactorily delivered. #justsayin,negative
570240524592017408,@AmericanAir but the issue is were waiting on rampers to close the door..only to waste more fuel&amp;likely to be told we need more fuel.#cycle,negative
570043591927537664,@AmericanAir how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,negative
569699694454001664,@USAirways The fact we did not get notified hindered our ability to look for alternate flights before they were snapped up.,negative
568239978276360192,@USAirways thank you for fixing my 5 hour delay.,positive
570018532727103489,@AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding,negative
569851498118516736,@united please help http://t.co/t5mRj5Yw6I,neutral
570100233398571008,@AmericanAir Who do I report missing baggage to when baggage claim leaves before midnight?,negative
568165349004316672,@united just informed you don't reimburse for issues due to weather. this is why your flights keep getting Cancelled Flightled--Thor hates you,negative
569970117154484224,@USAirways @united really know how to leave someone stranded after a funeral. Props to you guys. Really making this the perfect Monday.,negative
568457802059902976,@SouthwestAir are there any flights from MSP to HRL in March? I'm looking at 3/19-3/23,neutral
568386094875738113,@USAirways plz plz plz hold 4438 to EYW. The 810 PHL &gt;CLT is sooo Late Flight. Gonna miss the connection for @jabevan221 's 40th #GTH239,negative
568644053522391041,@USAirways unacceptable. You knew the pilot wouldn't be able to complete the trip. Wasted all of our time.,negative
570264292169162752,@SouthwestAir Barzegar charges tourists 700 euros [!] a night for their stay in the tent village he runs. http://t.co/igSVzvrbbN,neutral
568173938292985858,".@JetBlue thx for confirming! Again, yr team is awesome. Thanks for the prompt &amp; helpful response! Cheers to less snow in everyone's future",positive
568955862124863488,"@united Don't know her last name, but Karen at your call center is terrific.  Friendly, helpful.  Terrific representative. Kudos.",positive
568948170060746752,@usairways Need to change div miles ticket after travel started due to weather advisory. Told not possible unless flight Cancelled Flightled. AnyHelp?,negative
569954275016765440,@AmericanAir I've been calling you for 3 straight days and no one picks up. Sure there are storms but there are also #customers Holler!,negative
569337274707660800,@USAirways Thanks guys! Got hold of someone. Really awesome service I appreciate it :),positive
568379591569629185,@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf,positive
569646045656948737,@USAirways no word on delay reasons @LGB but Twitter is aflame with flight tracking computer crash. Rumors. True or Not?,negative
567883246433878018,@united so you are saying that customer care does not report to anyone? Their response is humiliating for a company that serves the public.,negative
